ticks,traffic_volumes,traffic_targets,smart_average_speeds_a,smart_average_speeds_h,average_speeds_h,average_speeds_a
151680,266,261.4247400203235,8.645946112673608,2.9706163757253217,10.459781036545492,3.6989156988805187
151710,266,260.86439606176816,6.870706510408801,2.5271241110494653,7.556520833407324,2.4852096482847874
151740,265,260.3040521032128,6.533634460645113,2.344583111725225,5.889557346750565,1.871769092521299
151770,264,259.74370814465755,9.539755581266187,3.9253861362390214,10.735537161511083,3.8482652483906388
151800,264,259.18336418610227,7.876647099499626,2.75726665948837,7.887313834913221,2.616989155249641
151830,263,258.62302022754693,6.6210516292244295,2.4645371569832353,6.140829341106251,1.990100832595978
151860,262,258.0626762689916,9.68696393417963,3.3916238305793973,10.851228776333183,3.97377152155699
151890,262,257.5023323104363,6.826611639733338,2.88029732425261,7.603502352480638,2.5987137234621884
151920,261,256.941988351881,7.111916182841918,2.588564204174877,5.860569088761678,1.8887919422175234
151950,261,256.3816443933257,11.111342707165846,5.093043255677277,10.927635051828265,3.9767364954817537
151980,261,255.82130043477036,6.77808866280805,2.498148321614214,7.42262210442464,2.3535847015258486
152010,260,255.26095647621509,6.139558433381448,2.134750739843063,5.5489497847061875,1.7843117336956305
152040,259,254.70061251765975,8.249734487082245,2.847983160417563,10.386442767382311,3.3744748051982616
152070,259,254.14026855910444,8.663922146129165,3.650829413652632,7.7884843201709275,2.696770786877298
152100,258,253.57992460054913,6.751613538274754,2.6421462590323608,5.253793672168941,1.784341303851826
152130,258,253.01958064199383,9.373083706584806,4.236044775186467,10.412067374828487,3.8379917259365053
152160,257,252.45923668343852,8.00028984441921,3.5882401079881574,7.733494992370383,2.579569578502962
152190,256,251.8988927248832,6.478431471429446,2.3523017555906147,5.233821841986824,1.748372811899599
152220,256,251.33854876632793,11.055648812146472,5.793150179846461,10.876909881701643,4.102090950130947
152250,256,250.77820480777262,7.3056194322202925,3.2692990304706036,7.435063846102237,2.511534108344253
152280,255,250.21786084921732,6.128775271066049,2.079706871236095,5.652518411158526,1.7615144079832714
152310,254,249.65751689066198,9.515125756914875,4.019381988334891,10.109836609068847,3.658998014255017
152340,253,249.09717293210667,8.227437184307023,2.802574135917948,8.08503620199325,2.6771376422694058
152370,253,248.53682897355137,6.656179027629591,2.2945142327574373,5.893873512966287,1.8329958622571336
152400,253,247.97648501499606,10.037667402772447,4.079846310414063,10.992790927667855,4.189149829094025
152430,252,247.2713326373385,8.246311213738709,3.3014024421642723,7.875189862472213,2.4573533918641255
152460,251,246.56618025968095,6.422339074906491,2.4000052173350848,5.559138461443883,1.7711197460550883
152490,251,245.8610278820234,8.945305124431597,3.5424882454450275,10.016975351508187,3.602036085400193
152520,250,245.15587550436584,6.848390268179683,2.770415073758769,8.030606212293227,2.7082989498418026
152550,249,244.45072312670828,5.1319090157306,1.9356763589864705,5.593376596176627,1.8048175979218926
152580,248,243.74557074905073,8.444372544406837,2.8925619455246325,9.547518918009546,3.1033678181994233
152610,248,243.04041837139317,7.4805170302619794,2.739094681343255,8.065553357254652,2.750967319719029
152640,247,242.33526599373556,6.089030662663087,1.945686987188087,6.268264406861362,1.8789596810193823
152670,246,241.63011361607803,8.0761955663483,2.9888051314643396,9.939442004515918,3.2608512042326017
152700,246,240.92496123842045,8.513797601712527,2.8785863990365934,8.296534917317057,2.7384761020561283
152730,245,240.21980886076292,6.352353147724025,2.1296192060091768,5.8325656286552965,1.867937559360038
152760,244,239.51465648310534,7.916264244997286,3.0299392763106696,9.773739335238966,3.3136882204892655
152790,244,238.8095041054478,8.017242396860528,3.059032931927191,8.404768640226893,2.8278102684800097
152820,243,238.10435172779023,7.05629037199355,2.410445595181094,6.053994407881627,1.9422769255602967
152850,242,237.39919935013268,9.513288744217304,3.223287055769711,10.480574343816347,3.4789187517767237
152880,241,236.69404697247512,8.431600415987214,3.0557238109915406,8.454543832778606,2.752185091739632
152910,241,235.98889459481757,6.664238675730458,2.242753124413309,5.3124639416278665,1.6749272701992624
152940,240,235.28374221716,8.917174079070177,2.998941720125992,10.443228862144474,3.751024108019994
152970,239,234.57858983950246,7.6108391216037266,2.9506819352477835,8.52107706785769,2.8712106332261063
153000,238,233.87343746184493,6.034568866414281,1.921486129921807,5.881122757993026,1.8144766133860026
153030,237,233.16828508418735,9.037878921478915,3.1311470582340233,10.331981427478347,3.1213847386400526
153060,237,232.4631327065298,8.47185013068583,2.9964625881159104,7.938578825438244,2.442103884166947
153090,236,231.7579803288722,6.438669440389306,2.315989181337929,5.843982085446783,1.8329673037485992
153120,236,231.05282795121462,7.953251548561532,2.434651323259997,9.389660535104644,2.639054631583997
153150,235,230.3476755735571,9.244765232324013,3.206130611957579,8.744040850112306,2.780440358985453
153180,235,229.64252319589954,6.8460285529952225,2.2181777399503897,5.164822779103096,1.7067793351443898
153210,234,228.937370818242,9.053980131809917,3.78571845692634,9.938128069817909,3.523925629931126
153240,233,228.23221844058443,8.291019231941583,3.144852030339495,8.213454964840597,2.640997568626689
153270,232,227.52706606292688,6.499712464142248,2.6536021320162386,6.030178214444716,1.9318443765142517
153300,232,226.82191368526932,8.211878060889449,3.285303605683181,10.95855520434137,4.17000105581286
153330,231,226.17691699644888,8.259682350087953,3.295714935161628,8.637510376831294,2.7538039556631557
153360,230,225.53192030762844,7.159688213997551,2.1940582063661505,6.33296596603002,1.8785133855170724
153390,229,224.886923618808,9.346267469563942,3.18187790319407,10.257891358973025,3.481732102671405
153420,228,224.24192692998753,9.39209017320388,3.4277722372168067,8.836219807910824,2.837762555360073
153450,228,223.59693024116712,6.912914409595258,2.353908743573566,6.123061518492785,1.9352799550050037
